referral_episode_id,event_id,session_type,first_timestamp,last_timestamp,car_numbers,car_count,location,incident_family,incident_lap_explicit,message_lap_min,message_lap_max,process_statuses,terminal_status,message_count,messages_json,episode_review_status,linked_to_primary_adjudication
referral-cedbe32c9c175a67,2018-mex,Race,2018-10-28 13:18:03-07:00,2018-10-28 13:18:03-07:00,28,1,,causing_collision,,47,47,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 28 (HAR) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-9a3a21558da63813,2018-mex,Race,2018-10-28 13:29:36-07:00,2018-10-28 13:33:24-07:00,10|31,2,Turn 4,other,,56,58,investigation|no_further_action,no_further_action,2,"[""TURN 4 INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) UNDER INVESTIGATION"", ""TURN 4 INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) - NO FURTHER ACTION""]",algorithmic_pending_human_validation,True
referral-b6e3fdc3e98c29e7,2018-rus,Race,2018-09-30 04:42:39-07:00,2018-09-30 04:50:11-07:00,5|44,2,Turn 2,other,,18,22,investigation|no_further_action,no_further_action,2,"[""TURN 2 INCIDENT INVOLVING CARS 5 (VET) AND 44 (HAM) UNDER INVESTIGATION - MOVING MORE THAN ONCE TO DEFEND THE POSITION"", ""TURN 2 INCIDENT INVOLVING CARS 5 (VET) AND 44 (HAM) - NO FURTHER ACTION""]",algorithmic_pending_human_validation,True
referral-b77c71894b8712d2,2018-sgp,Race,2018-09-16 05:15:52-07:00,2018-09-16 05:22:55-07:00,11|31,2,Turn 3,causing_collision,,1,4,investigation|no_further_action,no_further_action,2,"[""TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 31 (OCO) UNDER INVESTIGATION - CAUSING A COLLISION"", ""TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 31 (OCO) - NO FURTHER ACTION""]",algorithmic_pending_human_validation,True
referral-88b4f22aa00ba3db,2018-sgp,Race,2018-09-16 06:20:14-07:00,2018-09-16 06:26:53-07:00,11|35,2,Turn 18,causing_collision,,36,40,investigation|sanction_announced,sanction_announced,2,"[""TURN 18 INCIDENT INVOLVING CARS 11 (PER) AND 35 (SIR) UNDER INVESTIGATION - CAUSING A COLLISION"", ""DRIVE THROUGH PENALTY FOR CAR 11 (PER) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-3d0594eb680a4801,2018-sgp,Race,2018-09-16 06:24:58-07:00,2018-09-16 06:31:04-07:00,20|28,2,Turn 7,other,,39,42,investigation|no_further_action,no_further_action,2,"[""TURN 7 INCIDENT INVOLVING CARS 20 (MAG) AND 28 (HAR) UNDER INVESTIGATION"", ""TURN 7 INCIDENT INVOLVING CARS 28 (HAR) AND 20 (MAG) - NO FURTHER ACTION""]",algorithmic_pending_human_validation,True
referral-f22d844928e11511,2018-sgp,Race,2018-09-16 06:25:29-07:00,2018-09-16 06:34:09-07:00,8|35,2,,blue_flags,,39,44,investigation|sanction_announced,sanction_announced,2,"[""INCIDENT INVOLVING CARS 8 (GRO) AND 35 (SIR) UNDER INVESTIGATION - IGNORING BLUE FLAGS"", ""5 SECOND TIME PENALTY FOR CAR 8 (GRO) - IGNORING BLUE FLAGS""]",algorithmic_pending_human_validation,False
referral-3ae79f5a76005cf6,2018-sgp,Race,2018-09-16 06:38:22-07:00,2018-09-16 06:39:36-07:00,28|35,2,Turn 14,forcing_off_track,,46,47,investigation|sanction_announced,sanction_announced,2,"[""TURN 14 INCIDENT INVOLVING CARS 28 (HAR) AND 35 (SIR) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""5 SECOND TIME PENALTY FOR CAR 35 (SIR) - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-da6a97ad3f81adc0,2018-usa,Race,2018-10-21 11:17:03-07:00,2018-10-21 11:17:03-07:00,,0,,other,1.0,3,3,investigation,investigation,1,"[""FIRST LAP INCIDENTS UNDER INVESTIGATION""]",algorithmic_pending_human_validation,False
referral-e9894fb0b2d999fc,2018-usa,Race,2018-10-21 11:22:05-07:00,2018-10-21 11:22:05-07:00,18,1,,causing_collision,,6,6,sanction_announced,sanction_announced,1,"[""DRIVE THROUGH PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-fa1d5771cf575a1c,2018-usa,Race,2018-10-21 11:23:57-07:00,2018-10-21 11:23:57-07:00,8|16,2,,other,,7,7,post_session_investigation,post_session_investigation,1,"[""1ST LAP INCIDENT INVOLVING CARS 8 (GRO) AND 16 (LEC) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,True
referral-8cf1f928a4e60852,2018-usa,Race,2018-10-21 11:27:11-07:00,2018-10-21 11:27:11-07:00,3|5,2,Turn 13,other,1.0,9,9,no_further_action,no_further_action,1,"[""LAP 1, TURN 13 INCIDENT INVOLVING CARS 3 (RIC) AND 5 (VET) - NO FURTHER ACTION""]",algorithmic_pending_human_validation,True
referral-37f449c0d0c65e07,2018-usa,Race,2018-10-21 11:43:28-07:00,2018-10-21 11:48:26-07:00,55,1,Turn 1,gaining_advantage_off_track,1.0,18,21,investigation|sanction_announced,sanction_announced,2,"[""LAP 1, TURN 1 INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""5 SECOND TIME PENALTY FOR CAR 55 (SAI) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,True
referral-afa1011dec6473f7,2019-abu,Race,2019-12-01 05:15:54-08:00,2019-12-01 05:17:25-08:00,10|11|18,3,Turn 1,other,,2,3,noted|no_investigation,no_investigation,2,"[""TURN 1 INCIDENT INVOLVING CARS 10 (GAS), 11 (PER) AND 18 (STR) NOTED"", ""TURN 1 INCIDENT INVOLVING CARS 10 (GAS), 11 (PER) AND 18 (STR) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-8ea78b8be7309580,2019-abu,Race,2019-12-01 05:39:12-08:00,2019-12-01 05:39:12-08:00,3|55,2,Turn 6,other,,15,15,no_investigation,no_investigation,1,"[""TURN 6 INCIDENT INVOLVING CARS 3 (RIC) AND 55 (SAI) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-a5b57ab7ac444c3e,2019-abu,Race,2019-12-01 05:53:47-08:00,2019-12-01 06:00:01-08:00,88|99,2,Turn 11,other,,24,27,noted|investigation|no_further_action,no_further_action,3,"[""TURN 11 INCIDENT INVOLVING CARS 88 (KUB) AND 99 (GIO) NOTED"", ""TURN 11 INCIDENT INVOLVING CARS 88 (KUB) AND 99 (GIO) UNDER INVESTIGATION"", ""TURN 11 INCIDENT INVOLVING CARS 88 (KUB) AND 99 (GIO) - NO FURTHER ACTION""]",algorithmic_pending_human_validation,True
referral-16f1c15de473d915,2019-aut,Race,2019-06-30 06:19:11-07:00,2019-06-30 06:19:11-07:00,99,1,Turn 1,other,1.0,6,6,no_investigation,no_investigation,1,"[""LAP 1, TURN 1 INCIDENT INVOLVING CARS 99 (GIO) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-9f311ca4e8bcc858,2019-aut,Race,2019-06-30 06:19:43-07:00,2019-06-30 06:19:43-07:00,4|7,2,Turn 5,other,1.0,6,6,no_investigation,no_investigation,1,"[""LAP 1,TURN 5 INCIDENT INVOLVING CARS 4 (NOR) AND 7 (RAI) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-4663ffb1fc8f1e67,2019-aut,Race,2019-06-30 06:21:34-07:00,2019-06-30 06:27:11-07:00,20,1,,other,,8,13,investigation|sanction_announced,sanction_announced,2,"[""INCIDENT INVOLVING CAR 20 (MAG) UNDER INVESTIGATION - OUT OF POSITION AT THE START"", ""DRIVE THROUGH PENALTY FOR CAR 20 (MAG) - OUT OF POSITION AT THE START""]",algorithmic_pending_human_validation,False
referral-4d6ae7323593bcf1,2019-aut,Race,2019-06-30 07:32:46-07:00,2019-06-30 07:35:08-07:00,16|33,2,Turn 3,other,,70,71,noted|investigation,investigation,2,"[""TURN 3 INCIDENT INVOLVING CARS 16 (LEC) AND 33 (VER) NOTED"", ""TURN 3 INCIDENT INVOLVING CARS 16 (LEC) AND 33 (VER) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,True
referral-345fd59b577fb491,2019-aze,Race,2019-04-28 05:23:54-07:00,2019-04-28 05:38:26-07:00,88,1,Pit Lane,other,,6,14,investigation|sanction_announced,sanction_announced,2,"[""INCIDENT INVOLVING CAR 88 (KUB) UNDER INVESTIGATION - START PROCEDURE"", ""DRIVE THROUGH PENALTY FOR CAR 88 (KUB) - CAR BEING DRIVEN TO PIT EXIT EARLY""]",algorithmic_pending_human_validation,False
referral-f8f7baabcde165ad,2019-aze,Race,2019-04-28 06:13:50-07:00,2019-04-28 06:19:06-07:00,3|26,2,Turn 3,other,,34,37,investigation|post_session_investigation,post_session_investigation,2,"[""TURN 3 INCIDENT INVOLVING CARS 3 (RIC) AND 26 (KVY) UNDER INVESTIGATION"", ""TURN 3 INCIDENT INVOLVING CARS 3 (RIC) AND 26 (KVY) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,True
referral-f7958bbe36683f62,2019-bel,Race,2019-09-01 06:26:35-07:00,2019-09-01 06:26:35-07:00,7|33,2,Turn 1,other,1.0,6,6,no_investigation,no_investigation,1,"[""LAP 1, TURN 1 INCIDENT INVOLVING CARS 7 (RAI) AND 33 (VER) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-8aacd58708a826eb,2019-bel,Race,2019-09-01 06:27:08-07:00,2019-09-01 06:27:08-07:00,3|18,2,Turn 1,other,1.0,6,6,no_investigation,no_investigation,1,"[""LAP 1, TURN 1 INCIDENT INVOLVING CARS 3 (RIC) AND 18 (STR) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-d58406e5d0aff4f5,2019-bel,Race,2019-09-01 06:28:04-07:00,2019-09-01 06:28:04-07:00,,0,Turn 1,other,,6,6,no_investigation,no_investigation,1,"[""LAP 1, TURN 1 CARS RUNNING WIDE NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-240034f921e7f3c1,2019-bel,Race,2019-09-01 06:34:15-07:00,2019-09-01 06:35:38-07:00,16,1,Turn 5,other,,10,11,noted|no_investigation,no_investigation,2,"[""TURN 5 INCIDENT INVOLVING CAR 16 (LEC) NOTED"", ""TURN 5 INCIDENT INVOLVING CAR 16 (LEC) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-b753f966841b644f,2019-bel,Race,2019-09-01 06:52:37-07:00,2019-09-01 06:52:37-07:00,10|20,2,Turn 5,other,,20,20,noted,noted,1,"[""TURN 5 INCIDENT INVOLVING CARS 10 (GAS) AND 20 (MAG) NOTED""]",algorithmic_pending_human_validation,False
referral-209e37143e5f09b2,2019-bel,Race,2019-09-01 07:22:34-07:00,2019-09-01 07:22:34-07:00,5,1,Turn 5,other,,36,36,no_investigation,no_investigation,1,"[""TURN 5 INCIDENT INVOLVING CAR 5 (VET) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-7faae6e62bc3742c,2019-bel,Race,2019-09-01 07:25:58-07:00,2019-09-01 07:25:58-07:00,10|99,2,Turn 5,other,,38,38,no_investigation,no_investigation,1,"[""TURN 5 INCIDENT INVOLVING CARS 10 (GAS) AND 99 (GIO) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-ec37022318e02cc2,2019-bel,Race,2019-09-01 07:33:25-07:00,2019-09-01 07:33:25-07:00,8|18,2,Turn 5,other,,42,42,no_investigation,no_investigation,1,"[""TURN 5 INCIDENT INVOLVING CARS 8 (GRO) AND 18 (STR) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-93489cf7e0127824,2019-bel,Race,2019-09-01 07:41:42-07:00,2019-09-01 07:45:08-07:00,11|23,2,Turn 5,other,,44,44,noted|investigation,investigation,2,"[""TURN 5 INCIDENT ON FINAL LAP INVOLVING CARS 23 (ALB) AND 11 (PER) NOTED"", ""TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 11 (PER) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,True
referral-b9b13595fab194d5,2019-bhr,Race,2019-03-31 08:21:31-07:00,2019-03-31 08:28:54-07:00,8|18,2,Turn 2,other,1.0,5,10,noted|no_investigation,no_investigation,2,"[""LAP 1, TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 18 (STR) NOTED"", ""TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 18 (STR) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-f3ce5a27bbc5073e,2019-bhr,Race,2019-03-31 08:27:17-07:00,2019-03-31 08:31:00-07:00,33|55,2,Turn 4,other,,9,11,investigation|no_further_action,no_further_action,2,"[""TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 55 (SAI) UNDER INVESTIGATION"", ""TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 55 (SAI) - NO FURTHER ACTION""]",algorithmic_pending_human_validation,True
referral-8ab0528497916d62,2019-bhr,Race,2019-03-31 08:37:23-07:00,2019-03-31 08:37:23-07:00,26|99,2,Turn 11,other,,15,15,investigation,investigation,1,"[""TURN 11 INCIDENT INVOLVING CARS 26 (KVY) AND 99 (GIO) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,True
referral-e54068f87da838c0,2019-bhr,Race,2019-03-31 08:41:57-07:00,2019-03-31 08:41:57-07:00,26,1,Pit Lane,other,,18,18,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 26 (KVY) - SPEEDING IN THE PIT LANE""]",algorithmic_pending_human_validation,False
referral-8bcc73b0ba947b7d,2019-bhr,Race,2019-03-31 08:45:12-07:00,2019-03-31 08:45:12-07:00,26|99,2,Turn 12,other,,20,20,no_further_action,no_further_action,1,"[""TURN 12 INCIDENT INVOLVING CARS 26 (KVY) AND 99 (GIO) - NO FURTHER ACTION""]",algorithmic_pending_human_validation,False
referral-01f5dbc9ccdedcd8,2019-bhr,Race,2019-03-31 09:52:03-07:00,2019-03-31 09:52:03-07:00,3,1,,other,,57,57,investigation,investigation,1,"[""INCIDENT INVOLVING CAR 3 (RIC) UNDER INVESTIGATION - FAILURE TO RE-ATTACH STEERING WHEEL AFTER LEAVING CAR""]",algorithmic_pending_human_validation,False
referral-8eaeadc8694923f5,2019-bra,Race,2019-11-17 09:23:00-08:00,2019-11-17 09:25:44-08:00,3|20,2,Turn 4,other,,9,11,noted|investigation,investigation,2,"[""TURN 4 INCIDENT INVOLVING CARS 20 (MAG) AND 3 (RIC) NOTED"", ""TURN 4 INCIDENT INVOLVING CARS 3 (RIC) AND 20 (MAG) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,True
referral-bbbcd0f109d12f6e,2019-bra,Race,2019-11-17 09:30:41-08:00,2019-11-17 09:30:41-08:00,3,1,,causing_collision,,15,15,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 3 (RIC) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-5c503ddeb8e6631b,2019-bra,Race,2019-11-17 09:41:52-08:00,2019-11-17 09:43:57-08:00,33|88,2,Pit Lane,other,,24,25,noted|investigation,investigation,2,"[""PIT LANE INCIDENT INVOLVING CARS 33 (VER) AND 88 (KUB) NOTED"", ""PIT LANE INCIDENT INVOLVING CARS 33 (VER) AND 88 (KUB) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,False
referral-b6e295e666f51ebd,2019-bra,Race,2019-11-17 09:51:16-08:00,2019-11-17 09:51:16-08:00,88,1,,unsafe_release,,31,31,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 88 (KUB) - UNSAFE RELEASE""]",algorithmic_pending_human_validation,False
referral-65d0317242043936,2019-bra,Race,2019-11-17 10:31:33-08:00,2019-11-17 10:31:33-08:00,8|55,2,Turn 2,other,,61,61,noted,noted,1,"[""TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 55 (SAI) NOTED""]",algorithmic_pending_human_validation,False
referral-60f8fb397a853e04,2019-bra,Race,2019-11-17 10:33:20-08:00,2019-11-17 10:47:34-08:00,20|27,2,,other,,63,71,investigation|sanction_announced,sanction_announced,2,"[""INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - OVERTAKING CAR 20 (MAG) AT THE CONTROL LINE ON THE RE-START"", ""5 SECOND TIME PENALTY FOR CAR 27 (HUL) - OVERTAKING CAR 20 (MAG) AT THE CONTROL LINE ON THE RE-START""]",algorithmic_pending_human_validation,False
referral-8bae9b55f0749bef,2019-bra,Race,2019-11-17 10:45:47-08:00,2019-11-17 10:48:34-08:00,23|44,2,Turn 10,other,,71,71,investigation|post_session_investigation,post_session_investigation,2,"[""TURN 10 INCIDENT INVOLVING CARS 23 (ALB) AND 44 (HAM) UNDER INVESTIGATION"", ""TURN 10 INCIDENT INVOLVING CARS 23 (ALB) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,True
referral-ce06795f0b16db3c,2019-bra,Race,2019-11-17 10:55:32-08:00,2019-11-17 10:55:32-08:00,5|16,2,Turn 4,other,,71,71,noted,noted,1,"[""TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 16 (LEC) NOTED""]",algorithmic_pending_human_validation,True
referral-0a5be79dad43f91c,2019-can,Race,2019-06-09 11:20:13-07:00,2019-06-09 11:20:13-07:00,23|99,2,Turn 1,other,1.0,6,6,no_investigation,no_investigation,1,"[""LAP 1, TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 99 (GIO) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-c8dd26ef0a5c540e,2019-can,Race,2019-06-09 11:56:48-07:00,2019-06-09 11:56:48-07:00,8|11,2,Turn 1,other,,34,34,no_investigation,no_investigation,1,"[""TURN 1 INCIDENT INVOLVING CARS 8 (GRO) AND 11 (PER) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-cccbeaaa006ca815,2019-can,Race,2019-06-09 12:16:29-07:00,2019-06-09 12:16:29-07:00,5|44,2,Turn 4,other,,50,50,investigation,investigation,1,"[""TURN 4 INCIDENT INVOLVING CARS 5 (VET) AND 44 (HAM) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,True
referral-bd4339c1b1a9d2ae,2019-can,Race,2019-06-09 12:25:33-07:00,2019-06-09 12:25:33-07:00,5,1,,forcing_off_track,,57,57,sanction_announced,sanction_announced,1,"[""5 SECOND TIME PENALTY FOR CAR 5 (VET) - UNSAFE RE-ENTRY AND FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,False
referral-e2a1e81ca9f578ea,2019-chn,Race,2019-04-13 23:18:29-07:00,2019-04-13 23:23:13-07:00,4|26|55,3,Turn 6,causing_collision,,3,6,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 6 INCIDENT INVOLVING CARS 4 (NOR), 55 (SAI) AND 26 (KVY) NOTED"", ""TURN 6 INCIDENT INVOLVING CARS 4 (NOR), 26 (KVY) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION"", ""DRIVE THROUGH PENALTY FOR CAR 26 (KVY) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-cfc1689e807b16f9,2019-chn,Race,2019-04-13 23:50:47-07:00,2019-04-13 23:56:18-07:00,5|33,2,Turn 14,other,,23,26,noted|no_investigation,no_investigation,2,"[""TURN 14 INCIDENT INVOLVING CARS 5 (VET) AND 33 (VER) NOTED"", ""TURN 14 INCIDENT INVOLVING CARS 5 (VET) AND 33 (VER) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-26bb9a743f82eecc,2019-deu,Race,2019-07-28 06:32:57-07:00,2019-07-28 06:32:57-07:00,8|16,2,Pit Lane,unsafe_release,,8,8,investigation,investigation,1,"[""PIT LANE INCIDENT INVOLVING CARS 16 (LEC) AND 8 (GRO) UNDER INVESTIGATION - UNSAFE RELEASE""]",algorithmic_pending_human_validation,False
referral-602faf4e6ccf838e,2019-deu,Race,2019-07-28 07:09:52-07:00,2019-07-28 07:19:51-07:00,44,1,Pit Lane,other,,30,36,noted|investigation|sanction_announced,sanction_announced,4,"[""INCIDENT INVOLVING CAR 44 (HAM) NOTED - WRONG SIDE OF BOLLARD AT PIT ENTRY"", ""INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - WRONG SIDE OF BOLLARD AT PIT ENTRY"", ""5 SECOND TIME PENALTY FOR CAR 44 (HAM) - WRONG SIDE OF BOLLARD AT PIT ENTRY"", ""INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - DRIVING UNNECESSARILY SLOWLY WHILE SAFETY CAR DEPLOYED""]",algorithmic_pending_human_validation,False
referral-057c8d0c18b58632,2019-deu,Race,2019-07-28 07:59:09-07:00,2019-07-28 08:01:20-07:00,8|20,2,Turn 6,other,,60,62,noted|no_investigation,no_investigation,2,"[""TURN 6 INCIDENT INVOLVING CARS 8 (GRO) AND 20 (MAG) NOTED"", ""TURN 6 INCIDENT INVOLVING CARS 8 (GRO) AND 20 (MAG) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-23100d35fc5906d1,2019-deu,Race,2019-07-28 08:02:44-07:00,2019-07-28 08:08:39-07:00,10|23,2,Turn 7,other,,63,64,investigation|no_further_action,no_further_action,2,"[""TURN 7 INCIDENT INVOLVING CARS 10 (GAS) AND 23 (ALB) UNDER INVESTIGATION"", ""TURN 7 INCIDENT INVOLVING CARS 10 (GAS) AND 23 (ALB) - NO FURTHER ACTION ""]",algorithmic_pending_human_validation,True
referral-3e6e7f3786f6d584,2019-esp,Race,2019-05-12 07:31:53-07:00,2019-05-12 07:31:53-07:00,4|18,2,Turn 2,other,,54,54,post_session_investigation,post_session_investigation,1,"[""TURN 2 INCIDENT INVOLVING CARS 4 (NOR),18 (STR) WILL BE INVESTIGATED AFTER THE RACE""]",algorithmic_pending_human_validation,True
referral-121ef00b8427c4e5,2019-esp,Race,2019-05-12 07:40:22-07:00,2019-05-12 07:40:22-07:00,8|55,2,Turn 1,other,,60,60,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 8 (GRO) AND 55 (SAI) NOTED""]",algorithmic_pending_human_validation,False
referral-c8b582e674d51c68,2019-fra,Race,2019-06-23 06:21:54-07:00,2019-06-23 06:27:48-07:00,11,1,Turn 3,gaining_advantage_off_track,1.0,6,9,noted|investigation|sanction_announced,sanction_announced,3,"[""LAP 1, TURN 3 INCIDENT INVOLVING CAR 11 (PER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""LAP 1, TURN 3 INCIDENT INVOLVING CAR 11 (PER) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""5 SECOND TIME PENALTY FOR CAR 11 (PER) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,True
referral-1d8741e463be263d,2019-fra,Race,2019-06-23 07:00:30-07:00,2019-06-23 07:11:44-07:00,3|8,2,Turn 8,other,,30,37,noted|no_investigation,no_investigation,2,"[""TURN 8 INCIDENT INVOLVING CARS 3 (RIC) AND 8 (GRO) NOTED"", ""TURN 8 INCIDENT INVOLVING CARS 3 (RIC) AND 8 (GRO) - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-7ead712633ef80f4,2019-fra,Race,2019-06-23 07:41:15-07:00,2019-06-23 07:41:15-07:00,3,1,Turn 9,gaining_advantage_off_track,,53,53,investigation,investigation,1,"[""TURN 9 INCIDENT INVOLVING CAR 3 (RIC) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,True
referral-69b5e34d66253319,2019-gbr,Race,2019-07-14 06:16:57-07:00,2019-07-14 06:16:57-07:00,8|20,2,Turn 5,other,,3,3,no_investigation,no_investigation,1,"[""TURN 5 INCIDENT INVOLVING CARS 8 (GRO) AND 20 (MAG) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-ea9bba8663c85e8f,2019-gbr,Race,2019-07-14 06:38:49-07:00,2019-07-14 06:40:36-07:00,4|23,2,Pit Lane,other,,17,19,investigation|no_further_action,no_further_action,2,"[""PIT LANE INCIDENT INVOLVING CARS 4 (NOR) AND 23 (ALB) UNDER INVESTIGATION"", ""PIT LANE INCIDENT INVOLVING CARS 4 (NOR) AND 23 (ALB) - NO FURTHER ACTION ""]",algorithmic_pending_human_validation,False
referral-bcecb6dd29baa4dd,2019-gbr,Race,2019-07-14 06:57:09-07:00,2019-07-14 06:57:09-07:00,11|27,2,Turn 6,other,,27,27,no_investigation,no_investigation,1,"[""TURN 6 INCIDENT INVOLVING CARS 11 (PER) AND 27 (HUL) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
referral-b688b56fa9892053,2019-gbr,Race,2019-07-14 07:13:28-07:00,2019-07-14 07:19:51-07:00,5|33,2,Turn 16,causing_collision,,38,43,investigation|sanction_announced,sanction_announced,2,"[""TURN 16 INCIDENT INVOLVING CARS 5 (VET) AND 33 (VER) UNDER INVESTIGATION - CAUSING A COLLISION"", ""10 SECOND TIME PENALTY FOR CAR 5 (VET) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-92182397d1576ab5,2019-hun,Race,2019-08-04 06:16:48-07:00,2019-08-04 06:16:48-07:00,44|77,2,Turn 3,other,1.0,3,3,no_investigation,no_investigation,1,"[""LAP 1, TURN 3 INCIDENT INVOLVING CARS 44 (HAM) AND 77 (BOT) NOTED - NO INVESTIGATION NECESSARY""]",algorithmic_pending_human_validation,False
